Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Inventory;Marketing;Profit;Sales;Total Expenses
9/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1574;32;-65;123;55
9/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;248;12;19;97;39
9/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;453;18;50;148;50
9/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;848;5;19;51;16
9/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;325;40;-12;113;70
9/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-412;9;-18;58;42
8/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1007;12;21;89;32
8/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1439;37;-58;138;57
8/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;253;14;25;104;39
8/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;460;21;61;159;48
8/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;851;7;26;62;18
8/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;332;57;3;150;80
8/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-347;11;-11;64;41
7/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1010;10;14;74;29
7/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1334;37;-15;167;56
7/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;258;14;25;102;38
7/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;467;21;61;159;48
7/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;854;7;23;60;18
7/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;338;53;-1;140;77
7/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-258;15;1;88;45
6/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;996;9;11;69;28
6/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1142;35;-47;140;55
6/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;239;13;19;95;38
6/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;436;20;59;155;47
6/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;843;6;25;57;16
6/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;313;47;-4;124;71
6/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-180;13;-4;77;43
5/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;976;9;10;67;28
5/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;973;30;-21;135;49
5/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;212;12;19;91;36
5/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;397;17;43;131;46
5/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;829;5;17;49;16
5/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;282;39;-10;103;63
5/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-104;12;-6;75;43
4/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;964;8;4;65;30
4/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;840;28;-16;142;51
4/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;195;12;18;94;39
4/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;372;16;40;133;48
4/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;820;5;18;50;16
4/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;261;40;-9;114;69
4/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-39;11;-13;69;45
3/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;958;8;7;67;30
3/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;715;27;-49;113;51
3/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;187;11;16;91;38
3/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;361;15;39;127;46
3/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;816;5;15;48;17
3/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;251;40;-10;114;70
3/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;36;12;-4;80;45
2/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;961;8;7;67;30
2/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;625;26;-46;109;49
2/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;191;11;12;87;39
2/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;366;14;36;121;45
2/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;818;5;15;48;17
2/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;256;39;-10;111;68
2/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;104;11;-10;72;45
1/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;965;8;6;69;32
1/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;525;27;-61;111;52
1/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;196;11;14;92;40
1/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;372;15;41;134;48
1/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;821;5;17;50;17
1/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;261;34;-16;101;66
1/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;169;11;-12;73;46
12/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1009;9;7;69;31
12/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1898;28;16;160;52
12/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;256;12;12;89;39
12/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;462;15;27;122;47
12/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;851;4;9;41;16
12/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;335;44;-5;118;74
12/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-598;7;-15;45;40
11/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1003;8;5;64;30
11/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1804;25;-8;122;48
11/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;248;11;8;82;39
11/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;452;14;20;109;46
11/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;848;4;9;39;15
11/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;325;40;-7;106;69
11/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-522;12;-4;76;46
10/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1000;9;6;68;31
10/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1698;26;-26;109;49
10/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;244;12;14;92;39
10/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;447;14;23;114;46
10/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;846;5;14;52;17
10/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;320;41;-6;109;70
10/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-466;9;-12;56;43
9/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1003;10;8;72;31
9/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1574;32;-44;115;55
9/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;248;12;13;91;39
9/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;453;18;34;139;50
9/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;848;5;13;48;16
9/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;325;40;-8;106;70
9/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-412;9;-12;54;42
8/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1007;12;15;90;34
8/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1439;37;-42;139;61
8/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;253;14;18;105;42
8/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;460;21;44;160;52
8/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;851;7;19;63;19
8/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;332;57;2;151;86
8/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-347;11;-8;65;44
7/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;1010;10;10;75;31
7/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1334;37;-11;169;60
7/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;258;14;18;103;41
7/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;467;21;44;160;52
7/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;854;7;17;61;19
7/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;338;53;-1;141;83
7/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-258;15;1;89;48
6/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;996;9;8;70;30
6/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;1142;35;-34;141;59
6/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;239;13;14;96;41
6/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;436;20;43;156;51
6/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;843;6;18;58;17
6/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;313;47;-3;125;76
6/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-180;13;-3;78;46
5/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;976;9;7;68;30
5/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;973;30;-15;136;53
5/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;212;12;14;92;39
5/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;397;17;31;132;49
5/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;829;5;12;49;17
5/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;282;39;-7;104;68
5/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-104;12;-4;76;46
4/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;964;8;3;61;30
4/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;840;28;-11;133;51
4/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;195;12;12;88;39
4/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;372;16;27;125;48
4/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;820;5;12;47;16
4/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;261;40;-6;107;69
4/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;-39;11;-9;65;45
3/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;958;8;5;63;30
3/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;715;27;-33;106;51
3/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;187;11;11;85;38
3/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;361;15;26;119;46
3/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;816;5;10;45;17
3/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;251;40;-7;107;70
3/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;36;12;-3;75;45
2/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;961;8;5;63;30
2/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;625;26;-31;102;49
2/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;191;11;8;82;39
2/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;366;14;24;114;45
2/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;818;5;10;45;17
2/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;256;39;-7;104;68
2/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;104;11;-7;68;45
1/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;New Mexico;Decaf;965;8;4;62;30
1/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;New Mexico;Decaf;525;27;-39;99;50
1/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;New Mexico;Decaf;196;11;9;82;38
1/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;New Mexico;Regular;372;15;26;120;46
1/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;New Mexico;Decaf;821;5;11;45;16
1/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;New Mexico;Regular;261;34;-10;90;63
1/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;New Mexico;Regular;169;11;-8;65;44
11/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;856;8;42;83;19
10/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;-762;54;1;153;83
9/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;857;14;74;134;25
8/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;458;11;29;89;31
8/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;839;13;63;117;22
8/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Louisiana;Decaf;581;25;84;174;35
7/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;870;16;80;143;25
4/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;779;13;71;129;24
4/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;388;14;46;121;37
4/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Louisiana;Decaf;605;17;56;127;29
3/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Louisiana;Decaf;476;32;58;201;65
3/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Louisiana;Regular;346;19;93;178;42
2/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;772;13;65;123;24
2/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;772;10;50;100;22
1/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;522;68;12;201;102
11/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;856;8;28;78;19
11/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;-906;55;1;147;85
10/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Louisiana;Decaf;593;30;34;177;64
9/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;857;14;50;126;25
8/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;864;17;63;154;28
8/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;458;11;21;90;33
8/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;839;13;46;118;24
8/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Louisiana;Decaf;581;25;61;176;38
4/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Louisiana;Regular;776;9;30;86;21
3/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Louisiana;Decaf;376;16;38;129;39
2/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Louisiana;Decaf;772;13;44;115;24
2/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Louisiana;Regular;372;20;65;174;44
1/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Louisiana;Decaf;494;32;40;190;65
1/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Louisiana;Regular;522;68;8;180;97
12/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;551;26;98;197;38
12/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;690;41;180;341;65
12/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;829;6;28;64;17
12/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;424;17;42;135;45
11/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;798;25;92;210;57
11/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;424;14;47;121;36
11/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;482;8;42;85;20
11/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Oregon;Regular;410;20;24;132;53
10/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;788;27;95;218;59
10/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;1267;45;135;343;70
10/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;463;19;31;153;63
10/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;503;46;-7;130;76
9/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;798;32;129;265;63
9/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;424;13;42;114;36
9/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;823;7;25;65;19
9/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;410;17;42;133;44
9/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;509;47;-4;134;77
8/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;678;35;141;275;55
8/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;428;10;26;84;30
7/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;592;13;37;93;24
7/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;1304;40;112;288;60
7/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;486;5;12;44;16
7/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;829;8;33;73;19
7/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;420;15;28;109;40
7/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;517;36;-14;94;61
6/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;597;14;41;98;24
6/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;636;36;145;279;55
6/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;767;36;138;276;62
6/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;414;12;28;92;33
6/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;1245;41;115;295;61
6/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;456;15;6;111;57
6/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;496;40;-8;106;64
5/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;697;31;109;233;58
5/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;464;5;17;49;16
5/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;794;8;36;74;18
4/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;653;29;108;237;61
4/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;433;47;-4;133;76
3/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;613;14;43;104;26
3/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;1059;45;140;346;69
3/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;768;10;49;98;22
3/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;323;18;47;143;45
3/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Oregon;Regular;325;22;22;137;56
2/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;618;14;45;107;26
2/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;640;26;92;213;58
2/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Oregon;Decaf;1073;47;147;362;71
2/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Oregon;Regular;452;6;25;60;17
2/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;392;21;37;165;65
2/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;772;9;42;86;20
1/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Oregon;Decaf;623;14;45;112;28
1/1/13 00:00;West;Small Market;Earl Grey;Leaves;Tea;Oregon;Regular;651;27;106;235;61
1/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;400;22;44;179;68
1/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Oregon;Decaf;777;10;51;101;22
1/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;336;19;51;157;49
1/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Oregon;Regular;338;22;25;145;59
1/1/13 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;435;57;2;168;90
12/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Oregon;Regular;690;41;121;320;65
12/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Oregon;Decaf;435;13;25;101;35
12/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Oregon;Regular;482;13;1;98;56
12/1/12 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Oregon;Regular;424;17;28;127;45
12/1/12 00:00;West;Small Market;Amaretto;Beans;Coffee;Oregon;Regular;521;42;-7;112;72
